index,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,Movable_assets,Immovable_assets
4168,3,1,1,7100000,16700000,4,435,30500000,11300000
3325,4,1,1,800000,2100000,6,353,4100000,1000000
1312,2,1,0,9600000,25900000,18,647,47100000,21700000
1635,0,1,0,5100000,13400000,16,649,19600000,8400000
550,2,1,0,3100000,10400000,10,420,13500000,12800000
2388,5,1,1,8400000,18600000,20,703,38300000,9600000
2479,2,0,0,2700000,9300000,16,656,10000000,10200000
2521,1,0,1,3500000,8100000,10,626,10100000,12600000
2265,0,1,1,3700000,9700000,12,501,13800000,9200000
2959,5,0,0,9000000,24200000,4,646,30000000,17900000
1227,5,0,1,7500000,26500000,12,512,29700000,19400000
3981,0,0,0,2700000,7500000,6,832,12500000,8900000
3059,0,0,1,2000000,6700000,8,461,9800000,7100000
957,1,0,0,2200000,8700000,12,613,8100000,2300000
1773,2,0,1,5500000,12400000,14,842,21600000,6700000
2141,5,0,1,4400000,16500000,10,806,14000000,7900000
1008,0,1,0,7900000,30800000,4,726,29300000,19600000
3118,2,1,0,5800000,18600000,18,532,19000000,11800000
1092,3,0,0,5100000,13300000,4,589,26300000,13900000
3969,1,1,0,8300000,20400000,14,348,33800000,18100000
3356,4,0,0,5100000,15500000,8,392,20300000,14800000
2744,1,0,0,9100000,34000000,12,672,41500000,10200000
4162,2,0,1,6600000,25600000,6,740,28100000,12800000
996,0,0,1,500000,1100000,18,479,2400000,2000000
3506,5,0,0,700000,2400000,16,447,3400000,2000000
1679,4,0,0,1600000,5500000,10,577,5500000,1600000
153,2,1,0,1300000,4500000,6,415,4100000,900000
3147,5,1,1,4100000,11100000,18,756,13800000,4700000
2294,3,0,1,7500000,25300000,12,767,29000000,24000000
2908,0,1,0,5700000,21400000,8,340,21000000,5100000
2837,2,0,1,5300000,14900000,6,504,20200000,12700000
580,4,0,1,8900000,26300000,10,369,39500000,30900000
1470,3,1,0,4300000,11100000,6,312,13400000,8600000
703,4,1,1,6700000,15800000,12,466,26500000,12100000
1212,4,0,0,1300000,3600000,10,657,4000000,5100000
3343,0,0,0,3100000,10400000,18,622,8800000,6300000
896,5,0,0,5300000,13400000,8,719,16700000,1800000
3308,0,1,0,3300000,9000000,16,797,13600000,9400000
487,5,1,0,6300000,14800000,6,608,27200000,26600000
3672,4,1,0,7600000,20800000,12,775,25600000,15500000
559,2,0,1,200000,500000,6,885,500000,-100000
1141,0,0,0,2900000,9800000,16,395,11000000,9700000
3709,3,0,0,4100000,11700000,10,729,17500000,13100000
1119,0,1,1,8100000,23800000,10,794,29500000,20900000
2849,3,0,1,1200000,3300000,6,772,4300000,1600000
512,0,0,1,7800000,29100000,20,435,27000000,34100000
633,4,1,1,8100000,18000000,8,817,27700000,9200000
3835,1,0,0,3400000,9900000,2,736,15100000,8700000
1664,2,0,0,6700000,21400000,8,370,28700000,15000000
1012,5,0,1,500000,1400000,4,471,1600000,600000
1931,3,0,0,6300000,17000000,16,388,19300000,13800000
3921,3,0,1,9000000,33100000,16,456,33100000,30800000
1150,2,0,0,5200000,17200000,12,565,26300000,4800000
2838,4,1,0,8900000,30100000,2,747,31000000,33500000
4135,4,1,0,6600000,25400000,12,622,27400000,12700000
116,4,1,1,5800000,23200000,18,456,30100000,20300000
3545,0,1,1,2000000,6000000,14,393,8800000,2900000
740,3,1,0,4100000,15900000,12,538,14500000,4700000
4102,2,1,1,3300000,10700000,8,806,16400000,6300000
1974,3,0,0,4600000,10000000,4,702,20600000,8300000
1081,1,1,1,4800000,11600000,16,696,18300000,10800000
3675,4,1,0,4100000,13100000,14,772,14300000,15400000
1810,3,1,0,500000,1200000,6,757,1800000,1400000
830,0,0,0,7300000,14500000,16,811,25700000,13400000
119,1,1,1,9100000,32900000,2,717,29500000,4200000
656,0,0,1,3700000,8500000,8,424,18900000,7500000
4057,1,1,1,7400000,17200000,8,899,21600000,25200000
3998,3,1,0,9000000,26500000,8,533,33800000,29500000
1129,4,1,0,2300000,6000000,8,676,7000000,6400000
635,0,1,0,5300000,20000000,6,881,23500000,19600000
369,3,0,1,900000,2300000,20,611,2400000,2100000
268,0,1,0,5400000,16800000,10,599,22100000,12700000
2703,1,1,0,6500000,16000000,6,862,33700000,2000000
2983,0,0,1,2600000,9000000,20,615,11800000,6800000
2870,2,0,1,4000000,8600000,4,847,16700000,12900000
2914,3,1,1,9900000,36500000,16,562,32100000,35800000
46,3,1,1,4200000,14600000,6,679,13600000,9300000
3421,5,0,1,4400000,14100000,10,663,20100000,10200000
4114,4,0,0,400000,1000000,20,692,1800000,900000
991,2,1,0,2300000,5000000,8,884,7600000,3100000
876,4,0,0,4300000,11500000,20,337,22200000,17100000
773,5,0,1,9000000,20000000,2,440,36100000,18100000
1219,0,1,1,8600000,17700000,20,711,38200000,22000000
1126,1,1,0,2400000,5600000,16,379,10600000,4300000
4,5,1,1,9800000,24200000,20,382,34400000,20600000
3691,5,0,1,2400000,6900000,20,725,11200000,2100000
3051,3,0,0,8400000,32600000,4,509,41100000,35300000
1595,5,1,1,4900000,14300000,4,663,25100000,14600000
3124,5,1,0,1800000,6200000,18,366,7600000,5900000
2311,5,0,1,300000,700000,10,586,1100000,400000
3040,1,0,0,2400000,5800000,20,384,11500000,4200000
2660,0,0,0,600000,1800000,18,796,1700000,1700000
2491,3,0,0,3900000,10700000,6,790,15200000,12500000
3050,3,0,0,3900000,9800000,6,604,11000000,18200000
1077,1,0,0,5900000,13000000,2,386,15800000,21300000
3854,0,1,1,3100000,8500000,8,614,14300000,6300000
837,0,1,0,4100000,10800000,16,399,18000000,13500000
681,3,0,0,600000,1100000,8,538,1700000,1300000
1715,4,1,1,4700000,13700000,14,600,22700000,20500000
2352,3,0,1,3000000,8300000,4,685,15100000,8300000
3413,0,1,0,6000000,22000000,12,826,21100000,3400000
2617,1,1,1,1400000,3300000,18,321,3700000,2400000
2361,2,1,1,8300000,20600000,10,504,39900000,1000000
2197,4,0,1,9600000,19900000,6,319,34700000,19700000
1148,2,0,0,7300000,20000000,6,729,27000000,23800000
3261,0,1,1,2800000,6300000,12,647,11000000,4100000
574,0,0,0,8400000,17500000,18,411,41700000,18500000
3769,4,1,1,800000,2400000,2,461,2600000,2600000
3736,2,0,1,4700000,15100000,8,799,15400000,12200000
50,4,0,0,7300000,25400000,16,502,31000000,2300000
853,3,1,0,300000,800000,2,458,1300000,500000
1982,2,1,0,400000,1000000,6,425,1000000,1100000
2774,3,0,1,8300000,27700000,4,596,28800000,35900000
1823,2,0,1,6300000,24600000,8,464,19900000,9900000
833,5,1,1,3500000,9500000,4,664,13000000,10000000
3425,3,0,1,7000000,26300000,12,481,25000000,27100000
1115,2,0,1,8600000,24900000,20,607,37200000,21200000
1166,1,1,1,7800000,27200000,16,454,28500000,19500000
2518,1,1,1,5700000,20100000,14,442,24400000,19000000
1906,3,1,0,7800000,21100000,12,717,26100000,11900000
971,5,0,1,4400000,11700000,20,590,17800000,3600000
2701,5,1,0,6300000,20100000,12,774,22000000,27400000
399,2,1,0,7100000,21500000,16,610,23500000,17900000
2559,0,0,1,5900000,22700000,18,855,18500000,19700000
3847,0,0,1,700000,2100000,12,813,2700000,1500000
2368,5,1,0,6400000,22300000,12,776,29900000,9600000
19,5,0,0,6300000,14600000,12,652,29400000,13800000
684,2,1,0,1000000,2500000,6,551,4600000,1900000
35,2,0,1,1700000,3400000,8,691,6900000,5500000
3896,0,0,1,4000000,14500000,2,713,16900000,11100000
2950,4,1,1,2100000,5500000,18,349,8600000,100000
4152,4,1,0,8100000,19300000,14,821,34100000,25000000
2875,5,1,1,300000,1100000,20,613,900000,1000000
524,3,0,1,9800000,28200000,12,721,31500000,22300000
2455,1,0,1,8400000,19700000,6,476,43900000,41200000
920,4,0,1,8900000,20700000,6,684,27100000,10300000
1841,3,1,0,400000,1100000,16,504,1200000,600000
1890,5,0,0,9900000,24600000,2,530,33400000,37000000
537,1,0,0,5900000,15200000,2,547,18300000,19100000
2806,5,0,1,6500000,18300000,4,333,28700000,8500000
1705,5,1,0,8500000,31300000,12,378,39200000,34500000
4211,3,0,0,9800000,28300000,2,715,38000000,29100000
3110,0,0,1,700000,1800000,12,400,2500000,2600000
3247,3,0,1,1000000,2500000,6,808,2500000,3500000
245,1,1,1,8000000,28100000,18,725,30500000,14700000
3882,1,0,1,9700000,34300000,20,756,40900000,34200000
3464,3,1,0,9100000,25600000,12,688,39000000,25200000
3175,4,0,0,8500000,17800000,4,698,36600000,11000000
784,0,0,0,5000000,14400000,2,761,17100000,7200000
1409,3,0,1,9900000,29900000,20,490,34500000,19600000
2537,5,1,1,2900000,7500000,12,678,14600000,6400000
154,3,1,0,9400000,35000000,16,548,40900000,22600000
3710,5,1,1,4500000,12700000,8,307,15300000,14800000
3009,4,1,0,1100000,3300000,18,417,4900000,2400000
1686,5,0,0,3200000,8700000,16,558,10900000,5100000
2901,0,1,1,4000000,10300000,4,819,17800000,12300000
3359,4,0,0,5800000,14700000,10,692,21600000,12400000
625,3,1,1,5900000,18900000,4,742,31200000,15300000
3863,3,0,0,4700000,9600000,10,545,17300000,12400000
2733,1,0,1,3200000,11800000,16,848,9800000,8700000
1895,4,1,0,6000000,18000000,18,882,19700000,9200000
1346,2,0,1,7700000,19300000,8,735,34200000,3100000
569,4,0,0,1900000,4300000,4,826,7900000,2400000
4213,2,1,1,3200000,9700000,6,737,12300000,10800000
1758,4,0,0,7900000,30600000,2,569,27500000,11000000
1816,5,1,1,8000000,22500000,20,784,36800000,14900000
2065,4,1,1,9100000,33000000,8,543,30700000,30100000
127,3,1,0,5100000,18200000,10,395,21800000,8100000
3394,1,1,0,4200000,10700000,6,466,18700000,14400000
3327,0,1,1,7700000,16900000,14,473,35400000,26100000
4256,3,0,1,7400000,18300000,4,348,27700000,26900000
2006,3,0,0,8600000,23600000,4,324,32800000,17600000
2975,5,1,0,5200000,13900000,4,422,19000000,12300000
980,3,0,0,3200000,6900000,20,735,12300000,5200000
2300,1,0,0,9800000,26900000,18,792,37100000,30000000
190,1,1,0,9000000,28200000,16,327,35200000,4000000
1139,1,0,1,6400000,17300000,10,879,23600000,11100000
992,5,0,1,8500000,26700000,10,803,34000000,17100000
699,2,1,1,6500000,25100000,20,848,21800000,20100000
4058,1,1,0,7000000,26600000,16,460,32300000,23800000
606,4,0,1,5400000,12700000,4,622,21600000,14300000
180,3,1,1,4500000,17900000,6,787,18500000,13400000
301,2,1,0,3300000,6600000,6,331,11600000,8300000
2544,0,1,0,3900000,14600000,2,730,20000000,13200000
3420,1,1,1,6300000,23900000,10,844,21300000,21200000
4115,4,1,1,3200000,6800000,16,675,10800000,9900000
1060,4,1,1,3500000,8300000,2,897,14400000,13400000
1768,4,1,0,9900000,29100000,18,772,38500000,43500000
2146,3,1,0,7400000,23400000,16,700,29600000,22300000
2565,3,1,1,9500000,20100000,2,506,43700000,17600000
4264,5,0,1,1000000,2300000,12,317,4100000,3300000
1069,2,0,1,8500000,31800000,6,714,32200000,17900000
2524,1,0,1,7000000,25600000,6,420,24000000,26600000
2205,1,1,1,9900000,30900000,20,559,50700000,18200000
1243,5,1,0,400000,800000,18,304,1800000,1400000
3243,1,1,0,8800000,30200000,18,897,39800000,25000000
16,2,0,1,500000,1600000,4,663,2000000,1400000
3583,4,0,1,8200000,19000000,6,334,38800000,31300000
3120,5,1,0,8300000,23100000,4,459,33900000,19800000
1215,5,0,1,9600000,38000000,10,359,47600000,15700000
546,4,1,1,6600000,22100000,6,887,24500000,7100000
3587,5,1,1,600000,1700000,20,879,3000000,1200000
658,5,1,0,5600000,17600000,14,448,25700000,10200000
4016,4,1,1,9200000,30100000,6,632,40400000,30300000
3900,0,0,1,8200000,29700000,6,405,29600000,4700000
3067,1,1,0,2200000,5000000,2,755,9900000,3600000
4064,3,0,0,5500000,11600000,6,745,18200000,17400000
1504,0,0,0,3600000,8700000,10,309,11900000,7300000
959,1,0,1,9600000,34500000,2,795,41300000,10400000
2926,3,0,1,4000000,14700000,8,376,13100000,9200000
2331,3,0,0,7900000,27000000,6,601,39100000,25500000
3680,5,1,0,2700000,5600000,2,815,9700000,3100000
797,1,1,1,4600000,18400000,10,403,20200000,9000000
3348,4,0,0,1400000,2700000,18,703,6300000,1900000
225,0,1,0,5200000,15600000,20,434,23600000,19900000
2074,3,0,0,8300000,17200000,8,870,28300000,13500000
3354,0,1,0,2200000,8800000,4,437,10300000,3900000
1799,2,1,1,9500000,36800000,6,493,38300000,37900000
2485,2,1,0,5700000,20400000,2,630,25500000,6100000
562,1,0,1,7100000,15200000,8,389,30200000,6800000
3436,1,0,0,3000000,9400000,4,622,11600000,4100000
2277,3,0,0,6300000,13900000,18,748,30300000,26500000
2085,5,1,0,7600000,16300000,18,872,25700000,7000000
1693,1,1,0,2200000,5200000,14,682,7900000,3200000
2797,2,1,1,4600000,16000000,4,720,16500000,4000000
1045,4,1,0,7600000,29700000,6,603,38800000,6100000
3446,3,1,1,1800000,5700000,14,670,6200000,8400000
469,0,1,0,300000,900000,20,436,800000,400000
3954,5,0,1,5300000,14000000,6,633,18900000,16300000
954,0,1,0,2200000,8600000,4,563,7200000,1900000
459,2,0,0,3200000,12500000,10,457,12500000,8100000
2735,0,1,1,1200000,2800000,14,892,5000000,3300000
4185,4,1,0,3500000,9500000,2,655,12500000,16500000
639,5,1,1,2000000,7400000,14,799,5400000,7300000
400,4,0,0,5400000,15700000,18,452,23100000,16300000
1218,0,0,1,700000,1400000,10,618,2200000,1500000
1158,4,0,1,5700000,16900000,4,656,30400000,20400000
1415,0,0,1,2300000,6000000,8,690,8000000,8400000
4030,1,1,1,5000000,16900000,12,517,20900000,3700000
1527,0,0,0,5900000,11800000,12,468,23700000,19100000
3987,0,0,1,4700000,16200000,16,317,11900000,13100000
815,3,0,0,6500000,16800000,10,388,22100000,10300000
1300,5,1,1,2700000,6800000,6,461,9900000,6500000
397,4,0,1,700000,2700000,16,583,1700000,2300000
2848,4,0,0,7400000,19400000,16,835,30000000,30600000
1603,5,1,1,3500000,11800000,4,642,15500000,5200000
160,5,1,0,3100000,9600000,2,761,14600000,7600000
1704,1,1,1,5200000,11200000,2,370,23100000,20100000
956,0,1,1,9100000,22000000,12,387,38700000,40900000
3791,5,1,1,1000000,2400000,18,613,3200000,2900000
3234,1,1,0,9900000,23400000,16,687,37800000,31900000
2869,4,0,0,9900000,26100000,2,481,32900000,19500000
3777,0,1,0,5800000,19600000,14,673,25200000,19600000
4203,4,0,1,6400000,21900000,6,437,28700000,17000000
877,1,0,0,5200000,11200000,6,698,21500000,21700000
1919,3,1,0,900000,1900000,12,547,3400000,2800000
2961,3,1,0,5600000,19900000,16,551,20600000,18200000
1884,0,0,0,4700000,18500000,4,516,16500000,9400000
2200,2,1,1,3800000,11400000,16,666,11800000,11400000
98,4,0,0,9400000,29400000,12,562,43500000,41100000
1496,3,1,1,2500000,7700000,16,485,8800000,5600000
2557,2,1,1,6700000,23100000,4,304,34300000,21500000
3183,2,1,1,2900000,8300000,10,693,14000000,9400000
3298,2,1,1,6800000,15500000,12,338,30300000,11100000
253,0,0,0,8800000,30900000,12,729,37100000,2400000
3923,1,1,0,6700000,25000000,20,598,20600000,18200000
103,4,0,0,1600000,4500000,12,633,6000000,2400000
1445,1,0,1,1800000,4400000,8,689,5400000,5700000
1443,3,1,1,9100000,29300000,2,508,43500000,24100000
4039,4,1,1,2800000,9200000,18,442,9700000,10600000
1648,1,1,1,1300000,5000000,4,610,5400000,4200000
586,3,1,1,9100000,24600000,2,741,49100000,12000000
627,5,1,1,7700000,18900000,16,552,30500000,21700000
3991,0,0,0,3500000,7800000,14,366,18600000,9400000
1696,3,1,1,5800000,18200000,16,835,22500000,7100000
3191,1,0,0,7400000,16100000,4,655,29600000,34900000
2101,2,0,1,2900000,7300000,8,394,11700000,10300000
2199,5,0,1,7200000,27100000,12,535,32900000,21200000
403,4,1,1,200000,700000,10,672,600000,400000
1154,0,0,0,600000,2300000,8,627,2500000,2300000
2255,1,1,0,8900000,24000000,6,380,35200000,23900000
2863,3,1,0,700000,1600000,20,705,3000000,1500000
1682,1,1,1,4000000,9400000,8,509,16300000,5100000
3170,1,1,0,9600000,26000000,16,368,38300000,35100000
4137,3,0,1,1300000,4800000,14,808,6600000,5100000
2056,2,0,1,7600000,22300000,12,555,24800000,15900000
3062,0,1,1,9500000,26000000,2,732,29700000,38100000
1183,4,0,0,7100000,19800000,18,530,28000000,10500000
3108,1,1,1,7800000,17200000,4,597,25900000,16400000
452,2,1,1,700000,1700000,10,539,2800000,2400000
3723,1,1,0,3500000,12700000,4,350,14700000,12000000
2301,4,1,0,600000,1600000,6,784,2400000,400000
1327,5,1,0,600000,2400000,18,631,3000000,900000
2944,0,1,0,2100000,8200000,4,554,7600000,7700000
2049,5,1,1,9400000,23200000,14,885,39600000,18100000
880,0,0,0,1100000,3300000,10,482,4500000,3100000
3643,4,1,1,7000000,26700000,4,486,24800000,22800000
4204,2,0,0,1100000,2500000,20,615,3600000,4500000
623,3,1,1,8500000,27700000,4,457,24100000,4000000
2393,5,1,1,9200000,28100000,10,448,43900000,25600000
2191,0,1,1,3600000,9900000,12,641,11800000,12700000
1787,2,1,1,5700000,18100000,20,491,21600000,6900000
262,3,0,0,9200000,34300000,18,523,37900000,29600000
1634,0,0,1,9800000,38700000,2,611,39000000,17000000
3369,1,0,1,800000,2500000,4,409,4000000,2300000
4061,5,1,0,2000000,6900000,18,516,8100000,8000000
1438,1,1,0,8000000,27800000,6,667,32400000,18600000
2198,1,1,1,1000000,3900000,16,360,2700000,2800000
1969,4,0,1,5300000,12000000,10,329,23400000,24600000
2520,5,0,0,9300000,34000000,6,742,41000000,4800000
4024,3,1,0,8700000,24700000,8,369,35900000,4800000
4059,1,1,0,4900000,12500000,2,636,18900000,20600000
1802,5,1,0,6000000,24000000,20,639,21700000,7600000
640,3,0,0,4600000,17800000,20,716,15300000,15200000
4262,5,0,0,1300000,3000000,20,540,5100000,3300000
2385,0,1,1,6800000,15300000,14,699,22200000,22500000
2598,3,1,0,1300000,5000000,6,686,5000000,4700000
4153,1,0,0,7700000,17100000,14,603,37400000,23200000
1959,2,1,1,3300000,11300000,6,647,17200000,11100000
2976,3,1,1,9400000,30900000,20,873,28300000,40500000
488,4,0,1,2500000,5300000,10,540,8800000,5100000
1843,2,0,1,1200000,3500000,16,540,4300000,4900000
1734,4,1,0,6700000,13400000,10,436,30700000,4800000
2911,3,0,0,8900000,21300000,10,467,40600000,21300000
3219,1,0,0,6300000,18300000,20,430,32200000,14300000
146,3,0,1,1400000,3200000,20,772,6700000,3300000
1986,3,1,1,300000,500000,6,876,1400000,400000
1369,5,0,1,3500000,13500000,10,535,15600000,8800000
2811,2,1,0,4000000,8100000,16,312,18200000,5600000
659,0,0,1,1200000,2700000,2,638,4200000,2000000
1794,2,0,1,4100000,13500000,4,846,13800000,16700000
2511,4,0,0,7300000,14900000,2,358,27700000,25900000
3397,0,0,1,9200000,29400000,2,868,37300000,23000000
1147,5,1,1,900000,1800000,14,464,2500000,2600000
3272,3,0,0,2800000,9400000,10,519,9200000,10500000
608,4,0,1,4100000,12500000,2,579,14200000,18100000
3582,5,1,1,7100000,21500000,4,557,30400000,16900000
1930,4,0,1,6200000,16200000,20,734,19000000,12800000
197,2,1,0,2800000,6000000,18,816,11400000,10500000
2931,4,0,1,4900000,12800000,2,691,21700000,5100000
2327,4,0,1,6100000,21700000,6,860,19700000,14800000
766,3,0,1,6100000,24200000,12,672,28500000,11400000
3255,5,1,0,2200000,5400000,12,833,8600000,8200000
202,2,0,0,500000,1500000,2,888,2100000,1800000
3510,4,0,1,8700000,23400000,16,372,28000000,22300000
1733,1,1,1,6800000,13700000,10,879,28800000,3100000
2777,5,0,1,8800000,21300000,14,852,38400000,14400000
1707,1,1,0,1400000,4100000,20,530,4900000,2300000
3474,3,1,1,5400000,16800000,16,550,20400000,17100000
854,3,0,1,1700000,3400000,6,488,6100000,600000
4097,3,0,0,2600000,6300000,10,783,9100000,8900000
2160,1,1,0,5300000,11500000,8,753,17400000,14200000
698,2,0,1,8100000,28500000,20,420,41800000,2900000
4220,0,0,0,8400000,31000000,4,783,37500000,32300000
2999,3,0,1,6800000,23900000,12,565,25500000,21600000
3696,0,1,1,1600000,5300000,4,733,6600000,2500000
1636,0,1,1,3300000,7700000,12,775,11600000,10300000
3457,4,1,0,8600000,20900000,10,867,33600000,31500000
3581,4,0,0,2200000,6100000,12,330,7200000,8400000
1291,3,1,1,6500000,18200000,20,405,28000000,13200000
1853,3,1,1,1000000,2500000,18,763,3500000,1500000
3763,3,0,0,9600000,34500000,20,523,29600000,28700000
3304,5,0,0,9200000,18600000,20,497,34900000,1300000
4191,2,0,1,9900000,37300000,8,385,41600000,1500000
3743,4,0,1,5500000,15100000,18,673,21100000,18500000
3445,3,0,0,6600000,14600000,10,841,20800000,27400000
1998,4,0,1,9200000,29400000,14,517,43600000,4900000
663,5,1,0,9100000,19900000,20,519,39400000,25700000
3748,0,1,1,3000000,11000000,16,331,9000000,12500000
709,5,1,0,7000000,21800000,4,631,24600000,15200000
1282,2,0,0,9800000,25400000,2,655,29200000,24500000
2675,4,0,1,5400000,17100000,2,533,16900000,18900000
4029,0,1,1,1200000,3000000,4,827,3800000,3800000
1306,0,0,1,5200000,15700000,6,692,18300000,10800000
2237,5,1,0,9300000,22000000,4,822,36300000,30900000
3302,3,0,1,1500000,4100000,14,611,6900000,2600000
2038,0,1,1,3900000,8600000,2,667,15500000,10900000
1529,3,0,1,9000000,33600000,2,426,32600000,37800000
1663,1,1,0,1000000,3600000,4,546,3100000,2500000
4209,4,0,0,900000,2700000,20,327,3400000,1600000
4226,5,0,1,700000,2600000,2,869,1900000,1600000
3627,1,0,1,8800000,33700000,14,561,37600000,17300000
2693,3,1,1,8200000,16500000,18,371,26700000,20200000
3060,4,1,0,1900000,5600000,2,832,9500000,6000000
1597,2,1,1,2300000,9100000,20,610,11200000,4300000
2729,4,1,0,8500000,24900000,2,405,33100000,2300000
2625,2,0,0,7900000,17700000,4,402,34000000,32700000
3157,0,1,1,8600000,20000000,10,704,41100000,35400000
3314,2,0,0,2300000,8800000,18,336,6700000,2600000
1722,2,1,0,5700000,21300000,10,323,21300000,12800000
1059,0,0,0,4300000,16900000,18,469,18200000,6000000
3242,1,0,0,2100000,4200000,12,379,10600000,4800000
1678,1,0,1,6400000,17900000,6,575,28400000,14200000
1757,5,1,0,5800000,22800000,12,600,26400000,17100000
563,1,0,1,9300000,27900000,12,600,35600000,6300000
2790,0,1,1,1000000,3000000,18,382,4400000,2900000
863,5,0,0,4200000,9200000,12,870,18000000,5600000
1484,0,1,1,5400000,10900000,20,366,25800000,4200000
206,2,0,0,9800000,20900000,12,768,52000000,13600000
870,1,1,1,4800000,14700000,2,356,18900000,15900000
502,0,0,1,4300000,14300000,14,601,22400000,4700000
1028,0,0,0,5800000,21100000,6,414,21600000,10300000
3840,4,1,1,5100000,18600000,20,312,22000000,15600000
2690,0,1,1,8300000,16800000,18,422,34700000,18600000
1570,3,0,0,2900000,11500000,16,843,15000000,4900000
2773,2,0,1,2700000,9600000,14,554,12100000,6000000
2731,4,1,1,2000000,4000000,10,636,5700000,2100000
804,2,1,1,800000,2100000,6,726,3200000,2000000
3645,2,1,0,8200000,30600000,10,343,23900000,21300000
2454,4,0,1,1200000,3100000,16,348,5200000,3400000
3104,2,1,1,6400000,19300000,6,414,23000000,9000000
200,4,1,1,9800000,21200000,20,355,46200000,30900000
3099,2,1,0,6600000,14100000,2,471,26700000,22200000
2278,3,1,1,5800000,13600000,12,321,25700000,5000000
3561,4,0,0,9300000,35900000,18,461,37600000,22500000
391,5,0,1,2400000,8700000,18,877,8200000,5700000
1495,5,1,0,2200000,7200000,10,532,9100000,3000000
2695,5,0,0,2800000,11000000,12,753,13100000,8500000
2027,4,1,1,3800000,8200000,4,309,13500000,14800000
2568,3,1,1,4400000,16300000,20,561,16000000,13500000
64,4,0,1,3900000,12300000,18,784,15900000,14500000
3884,1,1,1,5600000,18000000,10,531,28200000,15500000
2062,0,0,0,9200000,36500000,14,522,35600000,15800000
492,2,0,1,8600000,28800000,8,890,28400000,29200000
379,0,1,0,500000,1800000,2,531,2600000,1800000
3993,1,1,0,3200000,12000000,16,597,9900000,8700000
1076,4,1,0,8800000,19100000,6,586,33000000,26400000
878,4,1,0,4400000,17000000,18,302,19700000,3100000
337,1,0,1,4000000,10100000,16,451,18200000,10900000
1016,3,1,0,1600000,3900000,20,804,4000000,3400000
1275,4,1,1,5500000,13400000,10,880,22700000,1100000
3798,0,0,1,2900000,7200000,16,332,11200000,9300000
3342,1,0,1,1000000,3000000,10,813,4100000,3400000
995,4,1,0,2400000,5000000,4,716,8300000,4300000
1981,4,1,0,3900000,10600000,20,544,15800000,7200000
161,4,1,0,4500000,15100000,6,693,23800000,5200000
1500,2,1,0,5200000,14800000,12,659,22200000,16700000
3843,4,1,0,8400000,29000000,2,463,26800000,13800000
2613,0,1,1,9600000,19600000,12,500,48500000,22200000
3461,1,0,1,4200000,11300000,4,704,18900000,7500000
1021,2,1,1,7600000,23600000,6,358,33000000,23100000
3073,5,1,0,1000000,2000000,4,524,2900000,4500000
3943,2,0,0,6200000,16900000,12,754,23200000,6500000
1585,3,0,0,8300000,30500000,10,473,35100000,22700000
1955,4,1,0,9500000,21300000,18,353,32500000,25200000
3152,0,1,0,6900000,23500000,2,621,32500000,15100000
34,3,0,0,4900000,11900000,8,612,24800000,10900000
4014,0,1,0,4600000,14400000,14,642,15900000,18800000
775,3,0,1,7400000,25700000,2,461,20200000,8600000
2556,2,0,1,4700000,12000000,6,505,20300000,7200000
1478,0,0,1,7000000,26400000,14,610,19200000,14300000
1363,1,1,0,6800000,16900000,12,779,27800000,24000000
2612,1,1,1,7400000,23900000,4,687,31700000,31700000
2824,1,0,1,200000,500000,10,856,700000,700000
2041,4,1,1,3700000,11900000,18,635,15900000,12500000
241,3,1,1,7000000,16200000,6,378,25800000,32600000
2061,1,1,0,8300000,29200000,6,877,41000000,23600000
2363,2,0,0,4500000,16600000,20,704,19300000,10600000
600,3,1,1,4200000,9700000,2,396,12900000,8900000
2435,5,0,1,9600000,20600000,6,456,33300000,28300000
2888,0,0,0,6800000,21200000,14,300,26500000,8700000
646,5,0,1,5400000,21200000,20,734,19000000,9100000
3890,4,0,1,6200000,21300000,16,882,17000000,15300000
3556,5,0,0,5200000,20700000,2,538,18200000,5200000
3202,5,1,1,4800000,13100000,6,717,21100000,17200000
1528,5,0,1,400000,800000,2,759,1600000,600000
1267,0,0,0,4700000,14800000,20,755,19100000,17300000
1899,1,0,0,500000,1300000,6,670,2100000,1500000
3005,5,0,1,6400000,21900000,12,699,21000000,16200000
2734,1,1,1,8000000,27800000,8,804,38900000,9500000
189,1,1,0,7400000,19800000,18,458,31700000,18800000
1806,1,0,1,6200000,16200000,4,888,28300000,11900000
975,0,0,0,8000000,23700000,10,305,29200000,33800000
2747,1,0,1,9700000,25500000,18,741,39700000,28100000
2047,1,1,1,4300000,9400000,6,543,19000000,12600000
2558,5,1,0,5800000,17500000,10,719,15500000,7700000
1082,1,0,0,7500000,28300000,16,707,23000000,10800000
474,1,1,1,9200000,31500000,18,698,28700000,11400000
2904,3,1,1,5200000,11000000,12,830,23600000,14000000
4117,1,0,1,3500000,13100000,10,477,10600000,9400000
3385,4,0,0,700000,2200000,6,680,2800000,500000
1184,2,1,0,8800000,19000000,14,637,33200000,27600000
2433,3,0,0,2400000,5900000,2,425,9900000,1600000
2391,1,0,0,3200000,8800000,4,405,14100000,3600000
769,5,1,0,1300000,4800000,4,346,5000000,4800000
1685,0,1,1,2500000,9900000,6,623,8000000,7800000
130,0,1,1,9500000,20800000,14,565,47300000,27000000
